        Time / s                E-Field (0 0 a+c+2aperture)(X) [1]/real
          1.4190211e-009                               0
          1.4207904e-009                               0
          1.4225598e-009                               0
          1.4243291e-009                               0
          1.4260985e-009                               0
          1.4278679e-009                               0
          1.4296372e-009                               0
          1.4314066e-009                               0
          1.4331759e-009                               0
          1.4349453e-009                               0
          1.4367146e-009                               0
           1.438484e-009                               0
          1.4402533e-009                               0
          1.4420227e-009                               0
           1.443792e-009                               0
          1.4455614e-009                               0
          1.4473307e-009                               0
          1.4491001e-009                               0
          1.4508694e-009                               0
          1.4526388e-009                               0
          1.4544082e-009                               0
          1.4561775e-009                               0
          1.4579469e-009                               0
          1.4597162e-009                               0
          1.4614856e-009                               0
          1.4632549e-009                               0
          1.4650243e-009                               0
          1.4667936e-009                               0
           1.468563e-009                               0
          1.4703323e-009                               0
          1.4721017e-009                               0
           1.473871e-009                               0
          1.4756404e-009                               0
          1.4774097e-009                               0
          1.4791791e-009                               0
          1.4809484e-009                               0
          1.4827178e-009                               0
          1.4844872e-009                               0
          1.4862565e-009                               0
          1.4880259e-009                               0
          1.4897952e-009                               0
          1.4915646e-009                               0
          1.4933339e-009                               0
          1.4951033e-009                               0
          1.4968726e-009                               0
           1.498642e-009                               0
          1.5004113e-009                               0
          1.5021807e-009                               0
            1.50395e-009                               0
          1.5057194e-009                               0
          1.5074887e-009                               0
          1.5092581e-009                               0
          1.5110274e-009                               0
          1.5127968e-009                               0
          1.5145662e-009                               0
          1.5163355e-009                               0
          1.5181049e-009                               0
          1.5198742e-009                               0
          1.5216436e-009                               0
          1.5234129e-009                               0
          1.5251823e-009                               0
          1.5269516e-009                               0
           1.528721e-009                               0
          1.5304903e-009                               0
          1.5322597e-009                               0
           1.534029e-009                               0
          1.5357984e-009                               0
          1.5375677e-009                               0
          1.5393371e-009                               0
          1.5411064e-009                               0
          1.5428758e-009                               0
          1.5446452e-009                               0
          1.5464145e-009                               0
          1.5481839e-009                               0
          1.5499532e-009                               0
          1.5517226e-009                               0
          1.5534919e-009                               0
          1.5552613e-009                               0
          1.5570306e-009                               0
             1.5588e-009                               0
          1.5605693e-009                               0
          1.5623387e-009                               0
           1.564108e-009                               0
          1.5658774e-009                               0
          1.5676467e-009                               0
          1.5694161e-009                               0
          1.5711854e-009                               0
          1.5729548e-009                               0
          1.5747242e-009                               0
          1.5764935e-009                               0
          1.5782629e-009                               0
          1.5800322e-009                               0
          1.5818016e-009                               0
          1.5835709e-009                               0
          1.5853403e-009                               0
          1.5871096e-009                               0
           1.588879e-009                               0
          1.5906483e-009                               0
          1.5924177e-009                               0
           1.594187e-009                               0
          1.5959564e-009                               0
          1.5977257e-009                               0
          1.5994951e-009                               0
          1.6012644e-009                               0
          1.6030338e-009                               0
          1.6048032e-009                               0
          1.6065725e-009                               0
          1.6083419e-009                               0
          1.6101112e-009                               0
          1.6118806e-009                               0
          1.6136499e-009                               0
          1.6154193e-009                               0
          1.6171886e-009                               0
           1.618958e-009                               0
          1.6207273e-009                               0
          1.6224967e-009                               0
           1.624266e-009                               0
          1.6260354e-009                               0
          1.6278047e-009                               0
          1.6295741e-009                               0
          1.6313434e-009                               0
          1.6331128e-009                               0
          1.6348822e-009                 -4.8267077e-033
          1.6366515e-009                 -2.1213052e-032
          1.6384209e-009                 -5.5777119e-032
          1.6401902e-009                 -1.1685718e-031
          1.6419596e-009                 -2.1658714e-031
          1.6437289e-009                  -3.766363e-031
          1.6454983e-009                 -6.3022196e-031
          1.6472676e-009                 -1.0281213e-030
           1.649037e-009                 -1.6499199e-030
          1.6508063e-009                 -2.6280775e-030
          1.6525757e-009                 -4.1632131e-030
           1.654345e-009                 -6.5658039e-030
          1.6561144e-009                 -1.0327837e-029
          1.6578837e-009                  -1.621633e-029
          1.6596531e-009                 -2.5416613e-029
          1.6614224e-009                 -3.9764899e-029
          1.6631918e-009                 -6.2113132e-029
          1.6649612e-009                 -9.6875112e-029
          1.6667305e-009                 -1.5085737e-028
          1.6684999e-009                 -2.3453953e-028
          1.6702692e-009                 -3.6404582e-028
          1.6720386e-009                 -5.6415353e-028
          1.6738079e-009                 -8.7286961e-028
          1.6755773e-009                  -1.348389e-027
          1.6773466e-009                 -2.0796696e-027
           1.679116e-009                 -3.2024754e-027
          1.6808853e-009                 -4.9236766e-027
          1.6826547e-009                 -7.5579912e-027
           1.684424e-009                 -1.1583445e-026
          1.6861934e-009                 -1.7724944e-026
          1.6879627e-009                 -2.7079991e-026
          1.6897321e-009                 -4.1307549e-026
          1.6915014e-009                 -6.2911252e-026
          1.6932708e-009                 -9.5663454e-026
          1.6950402e-009                 -1.4523905e-025
          1.6968095e-009                 -2.2016139e-025
          1.6985789e-009                 -3.3321155e-025
          1.7003482e-009                 -5.0352483e-025
          1.7021176e-009                 -7.5970389e-025
          1.7038869e-009                 -1.1444351e-024
          1.7056563e-009                 -1.7213221e-024
          1.7074256e-009                 -2.5849841e-024
           1.709195e-009                 -3.8759588e-024
          1.7109643e-009                 -5.8026536e-024
          1.7127337e-009                  -8.673633e-024
           1.714503e-009                 -1.2945031e-023
          1.7162724e-009                  -1.929005e-023
          1.7180417e-009                 -2.8700702e-023
          1.7198111e-009                 -4.2636471e-023
          1.7215805e-009                 -6.3241221e-023
          1.7233498e-009                 -9.3659116e-023
          1.7251192e-009                 -1.3849412e-022
          1.7268885e-009                 -2.0447712e-022
          1.7286579e-009                 -3.0143301e-022
          1.7304272e-009                 -4.4368031e-022
          1.7321966e-009                 -6.5205378e-022
          1.7339659e-009                 -9.5682198e-022
          1.7357353e-009                 -1.4018899e-021
          1.7375046e-009                 -2.0508424e-021
           1.739274e-009                 -2.9956206e-021
          1.7410433e-009                 -4.3689589e-021
          1.7428127e-009                  -6.362185e-021
           1.744582e-009                 -9.2506538e-021
          1.7463514e-009                 -1.3430025e-020
          1.7481207e-009                  -1.946794e-020
          1.7498901e-009                 -2.8177499e-020
          1.7516595e-009                 -4.0721576e-020
          1.7534288e-009                 -5.8760703e-020
          1.7551982e-009                 -8.4662305e-020
          1.7569675e-009                 -1.2179638e-019
          1.7587369e-009                 -1.7495253e-019
          1.7605062e-009                 -2.5092742e-019
          1.7622756e-009                 -3.5935073e-019
          1.7640449e-009                 -5.1384459e-019
          1.7658143e-009                 -7.3364911e-019
          1.7675836e-009                 -1.0458965e-018
           1.769353e-009                 -1.4887888e-018
          1.7711223e-009                 -2.1160308e-018
          1.7728917e-009                  -3.003003e-018
           1.774661e-009                 -4.2553446e-018
          1.7764304e-009                 -6.0208713e-018
          1.7781997e-009                 -8.5060886e-018
          1.7799691e-009                 -1.1999046e-017
          1.7817385e-009                  -1.690091e-017
          1.7835078e-009                 -2.3769519e-017
          1.7852772e-009                 -3.3379357e-017
          1.7870465e-009                 -4.6804005e-017
          1.7888159e-009                 -6.5529351e-017
          1.7905852e-009                 -9.1608708e-017
          1.7923546e-009                 -1.2787511e-016
          1.7941239e-009                 -1.7823129e-016
          1.7958933e-009                 -2.4804514e-016
          1.7976626e-009                 -3.4468833e-016
           1.799432e-009                  -4.782685e-016
          1.8012013e-009                 -6.6262307e-016
          1.8029707e-009                 -9.1666599e-016
            1.80474e-009                 -1.2662097e-015
          1.8065094e-009                 -1.7464263e-015
          1.8082787e-009                  -2.405167e-015
          1.8100481e-009                 -3.3074307e-015
          1.8118175e-009                 -4.5413707e-015
          1.8135868e-009                 -6.2263564e-015
          1.8153562e-009                 -8.5237752e-015
          1.8171255e-009                 -1.1651478e-014
          1.8188949e-009                 -1.5903083e-014
          1.8206642e-009                 -2.1673697e-014
          1.8224336e-009                 -2.9494163e-014
          1.8242029e-009                 -4.0076585e-014
          1.8259723e-009                 -5.4374715e-014
          1.8277416e-009                 -7.3663936e-014
           1.829511e-009                 -9.9647102e-014
          1.8312803e-009                 -1.3459416e-013
          1.8330497e-009                 -1.8152633e-013
           1.834819e-009                 -2.4445839e-013
          1.8365884e-009                   -3.28717e-013
          1.8383577e-009                 -4.4135835e-013
          1.8401271e-009                 -5.9171489e-013
          1.8418965e-009                  -7.921103e-013
          1.8436658e-009                 -1.0587923e-012
          1.8454352e-009                 -1.4131484e-012
          1.8472045e-009                 -1.8832878e-012
          1.8489739e-009                 -2.5060949e-012
          1.8507432e-009                 -3.3298918e-012
          1.8525126e-009                  -4.417886e-012
          1.8542819e-009                 -5.8526238e-012
          1.8560513e-009                 -7.7417358e-012
          1.8578206e-009                 -1.0225338e-011
            1.85959e-009                 -1.3485544e-011
          1.8613593e-009                 -1.7758678e-011
          1.8631287e-009                 -2.3350924e-011
           1.864898e-009                 -3.0658344e-011
          1.8666674e-009                 -4.0192439e-011
          1.8684367e-009                 -5.2612746e-011
          1.8702061e-009                  -6.876831e-011
          1.8719755e-009                 -8.9750406e-011
          1.8737448e-009                 -1.1695935e-010
          1.8755142e-009                 -1.5218918e-010
          1.8772835e-009                 -1.9773468e-010
          1.8790529e-009                 -2.5652633e-010
          1.8808222e-009                 -3.3230044e-010
          1.8825916e-009                 -4.2981297e-010
          1.8843609e-009                 -5.5510816e-010
          1.8861303e-009                 -7.1585491e-010
          1.8878996e-009                 -9.2176785e-010
           1.889669e-009                 -1.1851327e-009
          1.8914383e-009                  -1.521462e-009
          1.8932077e-009                 -1.9503106e-009
           1.894977e-009                 -2.4962885e-009
          1.8967464e-009                  -3.190317e-009
          1.8985157e-009                 -4.0711849e-009
          1.9002851e-009                 -5.1874685e-009
          1.9020545e-009                 -6.5999039e-009
          1.9038238e-009                 -8.3843034e-009
          1.9055932e-009                 -1.0635143e-008
          1.9073625e-009                  -1.346997e-008
          1.9091319e-009                 -1.7034779e-008
          1.9109012e-009                 -2.1510616e-008
          1.9126706e-009                 -2.7121604e-008
          1.9144399e-009                 -3.4144752e-008
          1.9162093e-009                 -4.2921837e-008
          1.9179786e-009                 -5.3873881e-008
           1.919748e-009                 -6.7518646e-008
          1.9215173e-009                 -8.4491778e-008
          1.9232867e-009                 -1.0557237e-007
           1.925056e-009                 -1.3171375e-007
          1.9268254e-009                 -1.6408041e-007
          1.9285947e-009                 -2.0409249e-007
          1.9303641e-009                 -2.5347895e-007
          1.9321335e-009                 -3.1434115e-007
          1.9339028e-009                 -3.8922881e-007
          1.9356722e-009                 -4.8123034e-007
          1.9374415e-009                 -5.9408048e-007
          1.9392109e-009                 -7.3228775e-007
          1.9409802e-009                 -9.0128577e-007
          1.9427496e-009                 -1.1076115e-006
          1.9445189e-009                 -1.3591165e-006
          1.9462883e-009                 -1.6652147e-006
          1.9480576e-009                 -2.0371747e-006
           1.949827e-009                 -2.4884615e-006
          1.9515963e-009                 -3.0351371e-006
          1.9533657e-009                 -3.6963293e-006
           1.955135e-009                 -4.4947776e-006
          1.9569044e-009                 -5.4574686e-006
          1.9586738e-009                 -6.6163746e-006
          1.9604431e-009                 -8.0093121e-006
          1.9622125e-009                  -9.680927e-006
          1.9639818e-009                 -1.1683847e-005
          1.9657512e-009                  -1.407999e-005
          1.9675205e-009                 -1.6942098e-005
          1.9692899e-009                  -2.035546e-005
          1.9710592e-009                 -2.4419922e-005
          1.9728286e-009                 -2.9252173e-005
          1.9745979e-009                  -3.498834e-005
          1.9763673e-009                 -4.1786973e-005
          1.9781366e-009                 -4.9832397e-005
           1.979906e-009                 -5.9338577e-005
          1.9816753e-009                 -7.0553431e-005
          1.9834447e-009                 -8.3763769e-005
           1.985214e-009                 -9.9300795e-005
          1.9869834e-009                  -0.00011754637
          1.9887528e-009                  -0.00013894001
          1.9905221e-009                  -0.00016398675
          1.9922915e-009                  -0.00019326599
          1.9940608e-009                  -0.00022744131
          1.9958302e-009                  -0.00026727152
          1.9975995e-009                  -0.00031362286
          1.9993689e-009                  -0.00036748265
          2.0011382e-009                  -0.00042997444
          2.0029076e-009                  -0.00050237477
          2.0046769e-009                  -0.00058613183
          2.0064463e-009                    -0.000682886
          2.0082156e-009                  -0.00079449241
           2.009985e-009                  -0.00092304609
          2.0117543e-009                   -0.0010709093
          2.0135237e-009                   -0.0012407421
           2.015293e-009                   -0.0014355353
          2.0170624e-009                   -0.0016586468
          2.0188318e-009                   -0.0019138423
          2.0206011e-009                   -0.0022053384
          2.0223705e-009                   -0.0025378503
          2.0241398e-009                   -0.0029166453
          2.0259092e-009                   -0.0033475984
          2.0276785e-009                   -0.0038372557
          2.0294479e-009                   -0.0043929033
          2.0312172e-009                   -0.0050226406
          2.0329866e-009                   -0.0057354619
          2.0347559e-009                   -0.0065413449
          2.0365253e-009                   -0.0074513463
          2.0382946e-009                     -0.00847771
           2.040064e-009                   -0.0096339793
          2.0418333e-009                    -0.010935122
          2.0436027e-009                    -0.012397669
           2.045372e-009                    -0.014039862
          2.0471414e-009                    -0.015881815
          2.0489108e-009                    -0.017945691
          2.0506801e-009                    -0.020255894
          2.0524495e-009                    -0.022839286
          2.0542188e-009                    -0.025725413
          2.0559882e-009                    -0.028946746
          2.0577575e-009                    -0.032538966
          2.0595269e-009                    -0.036541248
          2.0612962e-009                    -0.040996599
          2.0630656e-009                     -0.04595219
          2.0648349e-009                    -0.051459757
          2.0666043e-009                    -0.057575992
          2.0683736e-009                    -0.064362988
           2.070143e-009                    -0.071888759
          2.0719123e-009                    -0.080227709
          2.0736817e-009                    -0.089461249
           2.075451e-009                    -0.099678346
          2.0772204e-009                     -0.11097618
          2.0789898e-009                     -0.12346086
          2.0807591e-009                     -0.13724815
          2.0825285e-009                     -0.15246418
          2.0842978e-009                     -0.16924637
          2.0860672e-009                     -0.18774418
          2.0878365e-009                     -0.20812005
          2.0896059e-009                     -0.23055036
          2.0913752e-009                      -0.2552263
          2.0931446e-009                     -0.28235484
          2.0949139e-009                     -0.31215965
          2.0966833e-009                     -0.34488221
          2.0984526e-009                      -0.3807826
           2.100222e-009                     -0.42014033
          2.1019913e-009                     -0.46325519
          2.1037607e-009                     -0.51044791
            2.10553e-009                     -0.56206086
          2.1072994e-009                     -0.61845817
          2.1090688e-009                     -0.68002593
          2.1108381e-009                     -0.74717232
          2.1126075e-009                     -0.82032686
          2.1143768e-009                     -0.89993969
          2.1161462e-009                     -0.98648028
          2.1179155e-009                      -1.0804357
          2.1196849e-009                      -1.1823076
          2.1214542e-009                      -1.2926097
          2.1232236e-009                      -1.4118633
          2.1249929e-009                      -1.5405928
          2.1267623e-009                      -1.6793198
          2.1285316e-009                       -1.828555
           2.130301e-009                      -1.9887911
          2.1320703e-009                      -2.1604931
          2.1338397e-009                      -2.3440871
           2.135609e-009                      -2.5399466
          2.1373784e-009                      -2.7483799
          2.1391478e-009                      -2.9696133
          2.1409171e-009                      -3.2037741
          2.1426865e-009                      -3.4508701
          2.1444558e-009                      -3.7107683
          2.1462252e-009                      -3.9831729
          2.1479945e-009                      -4.2676018
          2.1497639e-009                      -4.5633586
          2.1515332e-009                      -4.8695054
          2.1533026e-009                       -5.184833
          2.1550719e-009                      -5.5078335
          2.1568413e-009                      -5.8366723
          2.1586106e-009                      -6.1691555
            2.16038e-009                      -6.5027034
          2.1621493e-009                      -6.8343213
          2.1639187e-009                      -7.1605752
           2.165688e-009                      -7.4775698
          2.1674574e-009                      -7.7809293
          2.1692268e-009                      -8.0657867
          2.1709961e-009                      -8.3267777
          2.1727655e-009                      -8.5580373
          2.1745348e-009                      -8.7532103
          2.1763042e-009                      -8.9054723
          2.1780735e-009                      -9.0075606
          2.1798429e-009                      -9.0518127
          2.1816122e-009                      -9.0302276
          2.1833816e-009                      -8.9345378
          2.1851509e-009                      -8.7562924
          2.1869203e-009                      -8.4869673
          2.1886896e-009                      -8.1180825
           2.190459e-009                      -7.6413455
          2.1922283e-009                      -7.0488064
          2.1939977e-009                      -6.3330322
           2.195767e-009                      -5.4872964
          2.1975364e-009                      -4.5057868
          2.1993058e-009                      -3.3838266
          2.2010751e-009                       -2.118101
          2.2028445e-009                     -0.70688902
          2.2046138e-009                       0.8496961
          2.2063832e-009                       2.5494678
          2.2081525e-009                       4.3879339
          2.2099219e-009                       6.3580805
          2.2116912e-009                       8.4501736
          2.2134606e-009                       10.651587
          2.2152299e-009                       12.946666
          2.2169993e-009                       15.316627
          2.2187686e-009                       17.739511
           2.220538e-009                       20.190183
          2.2223073e-009                       22.640416
          2.2240767e-009                       25.059025
          2.2258461e-009                       27.412103
          2.2276154e-009                       29.663307
          2.2293848e-009                       31.774261
          2.2311541e-009                       33.705027
          2.2329235e-009                        35.41466
          2.2346928e-009                       36.861873
          2.2364622e-009                       38.005765
          2.2382315e-009                       38.806653
          2.2400009e-009                       39.226902
          2.2417702e-009                       39.231871
          2.2435396e-009                       38.790868
          2.2453089e-009                       37.878137
          2.2470783e-009                       36.473811
          2.2488476e-009                       34.564874
           2.250617e-009                       32.146025
          2.2523863e-009                       29.220493
          2.2541557e-009                       25.800737
          2.2559251e-009                       21.908993
          2.2576944e-009                       17.577655
          2.2594638e-009                       12.849447
          2.2612331e-009                       7.7774046
          2.2630025e-009                       2.4245896
          2.2647718e-009                      -3.1364542
          2.2665412e-009                       -8.824512
          2.2683105e-009                      -14.550792
          2.2700799e-009                       -20.22029
          2.2718492e-009                       -25.73342
          2.2736186e-009                      -30.987907
          2.2753879e-009                      -35.880877
          2.2771573e-009                      -40.311156
          2.2789266e-009                      -44.181675
           2.280696e-009                      -47.401966
          2.2824653e-009                      -49.890713
          2.2842347e-009                      -51.578238
          2.2860041e-009                      -52.408839
          2.2877734e-009                      -52.342961
          2.2895428e-009                      -51.359088
          2.2913121e-009                      -49.455278
          2.2930815e-009                      -46.650279
          2.2948508e-009                      -42.984187
          2.2966202e-009                      -38.518535
          2.2983895e-009                      -33.335787
          2.3001589e-009                      -27.538247
          2.3019282e-009                      -21.246298
          2.3036976e-009                      -14.596098
          2.3054669e-009                      -7.7366761
          2.3072363e-009                     -0.82646509
          2.3090056e-009                       5.9706552
           2.310775e-009                       12.489666
          2.3125443e-009                       18.568937
          2.3143137e-009                        24.05489
          2.3160831e-009                       28.806658
          2.3178524e-009                       32.700637
          2.3196218e-009                       35.634688
          2.3213911e-009                       37.531867
          2.3231605e-009                       38.343476
          2.3249298e-009                       38.051405
          2.3266992e-009                       36.669583
          2.3284685e-009                       34.244461
          2.3302379e-009                       30.854454
          2.3320072e-009                       26.608262
          2.3337766e-009                        21.64215
          2.3355459e-009                       16.116179
          2.3373153e-009                       10.209519
          2.3390846e-009                       4.1149098
           2.340854e-009                      -1.9675336
          2.3426233e-009                      -7.8369662
          2.3443927e-009                      -13.298691
          2.3461621e-009                      -18.171065
          2.3479314e-009                      -22.292144
          2.3497008e-009                      -25.525783
          2.3514701e-009                      -27.766934
          2.3532395e-009                      -28.945967
          2.3550088e-009                      -29.031774
          2.3567782e-009                      -28.033507
          2.3585475e-009                       -26.00077
          2.3603169e-009                      -23.022263
          2.3620862e-009                      -19.222876
          2.3638556e-009                      -14.759284
          2.3656249e-009                      -9.8141631
          2.3673943e-009                      -4.5892451
          2.3691636e-009                      0.70256256
           2.370933e-009                        5.845687
          2.3727023e-009                       10.630689
          2.3744717e-009                       14.862964
          2.3762411e-009                       18.370979
          2.3780104e-009                       21.013701
          2.3797798e-009                       22.686868
          2.3815491e-009                        23.32777
          2.3833185e-009                       22.918286
          2.3850878e-009                       21.486031
          2.3868572e-009                       19.103517
          2.3886265e-009                       15.885269
          2.3903959e-009                       11.982988
          2.3921652e-009                       7.5789741
          2.3939346e-009                       2.8780747
          2.3957039e-009                      -1.9015308
          2.3974733e-009                      -6.5383074
          2.3992426e-009                      -10.817636
           2.401012e-009                      -14.541882
          2.4027813e-009                      -17.539793
          2.4045507e-009                      -19.674747
          2.4063201e-009                      -20.851445
          2.4080894e-009                      -21.020647
          2.4098588e-009                      -20.181753
          2.4116281e-009                      -18.383049
          2.4133975e-009                      -15.719506
          2.4151668e-009                       -12.32823
          2.4169362e-009                      -8.3817775
          2.4187055e-009                      -4.0796416
          2.4204749e-009                      0.36169469
          2.4222442e-009                        4.719668
          2.4240136e-009                       8.7769383
          2.4257829e-009                       12.332485
          2.4275523e-009                       15.211941
          2.4293216e-009                       17.276602
           2.431091e-009                       18.430628
          2.4328603e-009                       18.626008
          2.4346297e-009                       17.864998
          2.4363991e-009                       16.199915
          2.4381684e-009                       13.730249
          2.4399378e-009                       10.597221
          2.4417071e-009                       6.9760449
          2.4434765e-009                       3.0663353
          2.4452458e-009                     -0.91883584
          2.4470152e-009                      -4.7646182
          2.4487845e-009                       -8.266154
          2.4505539e-009                      -11.239791
          2.4523232e-009                      -13.533111
          2.4540926e-009                      -15.033175
          2.4558619e-009                      -15.672483
          2.4576313e-009                      -15.432325
          2.4594006e-009                       -14.34333
            2.46117e-009                      -12.483207
          2.4629393e-009                      -9.9717345
          2.4647087e-009                      -6.9632989
          2.4664781e-009                      -3.6374559
          2.4682474e-009                     -0.18810877
          2.4700168e-009                       3.1880585
          2.4717861e-009                       6.3032342
          2.4735555e-009                       8.9895137
          2.4753248e-009                       11.108609
          2.4770942e-009                       12.559634
          2.4788635e-009                       13.284504
          2.4806329e-009                       13.270614
          2.4824022e-009                       12.550667
          2.4841716e-009                       11.199651
          2.4859409e-009                       9.3292049
          2.4877103e-009                       7.0797315
          2.4894796e-009                       4.6107724
           2.491249e-009                       2.0902864
          2.4930184e-009                     -0.31646642
          2.4947877e-009                      -2.4576938
          2.4965571e-009                      -4.2047796
          2.4983264e-009                      -5.4603062
          2.5000958e-009                      -6.1638681
          2.5018651e-009                      -6.2953124
          2.5036345e-009                       -5.875195
          2.5054038e-009                      -4.9624433
          2.5071732e-009                      -3.6494123
          2.5089425e-009                      -2.0547112
          2.5107119e-009                     -0.31430518
          2.5124812e-009                       1.4284955
          2.5142506e-009                       3.0334394
          2.5160199e-009                       4.3733767
          2.5177893e-009                       5.3432327
          2.5195586e-009                       5.8673111
           2.521328e-009                       5.9044359
          2.5230974e-009                       5.4505471
          2.5248667e-009                       4.5385701
          2.5266361e-009                       3.2356124
          2.5284054e-009                       1.6377294
          2.5301748e-009                     -0.13736298
          2.5319441e-009                       -1.959101
          2.5337135e-009                      -3.6937563
          2.5354828e-009                      -5.2142462
          2.5372522e-009                      -6.4093538
          2.5390215e-009                      -7.1917123
          2.5407909e-009                      -7.5039827
          2.5425602e-009                      -7.3227698
          2.5443296e-009                      -6.6599931
          2.5460989e-009                      -5.5616589
          2.5478683e-009                       -4.104149
          2.5496376e-009                      -2.3883377
           2.551407e-009                     -0.53199938
          2.5531764e-009                       1.3389133
          2.5549457e-009                       3.0994585
          2.5567151e-009                       4.6346608
          2.5584844e-009                       5.8475508
          2.5602538e-009                       6.6656966
          2.5620231e-009                       7.0457774
          2.5637925e-009                       6.9758923
          2.5655618e-009                       6.4754706
          2.5673312e-009                       5.5928412
          2.5691005e-009                       4.4007028
          2.5708699e-009                        2.989907
          2.5726392e-009                       1.4620685
          2.5744086e-009                    -0.078389553
          2.5761779e-009                      -1.5321006
          2.5779473e-009                      -2.8118996
          2.5797166e-009                      -3.8487201
           2.581486e-009                      -4.5958284
          2.5832554e-009                       -5.031095
          2.5850247e-009                      -5.1571659
          2.5867941e-009                      -4.9996076
          2.5885634e-009                      -4.6032593
          2.5903328e-009                       -4.027187
          2.5921021e-009                      -3.3386978
          2.5938715e-009                      -2.6069753
          2.5956408e-009                       -1.896902
          2.5974102e-009                      -1.2636019
          2.5991795e-009                     -0.74815806
          2.6009489e-009                     -0.37485974
          2.6027182e-009                     -0.15017611
          2.6044876e-009                    -0.063482127
          2.6062569e-009                    -0.089397033
          2.6080263e-009                     -0.19146958
          2.6097956e-009                     -0.32683087
           2.611565e-009                     -0.45133359
          2.6133344e-009                     -0.52465375
          2.6151037e-009                      -0.5148561
          2.6168731e-009                     -0.40199394
          2.6186424e-009                     -0.18039834
          2.6204118e-009                      0.14056646
          2.6221811e-009                      0.53735004
          2.6239505e-009                      0.97455972
          2.6257198e-009                       1.4085668
          2.6274892e-009                       1.7920178
          2.6292585e-009                       2.0788038
          2.6310279e-009                       2.2289957
          2.6327972e-009                        2.213254
          2.6345666e-009                       2.0162749
          2.6363359e-009                       1.6389174
          2.6381053e-009                       1.0987846
          2.6398746e-009                      0.42918213
           2.641644e-009                      -0.3234511
          2.6434134e-009                      -1.1034291
          2.6451827e-009                      -1.8506712
          2.6469521e-009                      -2.5060617
          2.6487214e-009                      -3.0168023
          2.6504908e-009                      -3.3412566
          2.6522601e-009                      -3.4528508
          2.6540295e-009                      -3.3426467
          2.6557988e-009                      -3.0203134
          2.6575682e-009                       -2.513383
          2.6593375e-009                      -1.8648742
          2.6611069e-009                      -1.1295155
          2.6628762e-009                     -0.36888908
          2.6646456e-009                      0.35407326
          2.6664149e-009                      0.98073023
          2.6681843e-009                       1.4619563
          2.6699536e-009                       1.7624675
           2.671723e-009                       1.8638607
          2.6734924e-009                       1.7661045
          2.6752617e-009                       1.4873361
          2.6770311e-009                       1.0619794
          2.6788004e-009                      0.53736331
          2.6805698e-009                    -0.030829339
          2.6823391e-009                     -0.58384206
          2.6841085e-009                      -1.0653515
          2.6858778e-009                      -1.4266839
          2.6876472e-009                       -1.631271
          2.6894165e-009                      -1.6579318
          2.6911859e-009                      -1.5026772
          2.6929552e-009                      -1.1788729
          2.6947246e-009                     -0.71577212
          2.6964939e-009                     -0.15559504
          2.6982633e-009                      0.45055477
          2.7000326e-009                       1.0475504
           2.701802e-009                       1.5814158
          2.7035714e-009                        2.004306
          2.7053407e-009                       2.2788119
          2.7071101e-009                       2.3811991
          2.7088794e-009                       2.3033115
          2.7106488e-009                       2.0529884
          2.7124181e-009                       1.6529828
          2.7141875e-009                       1.1385184
          2.7159568e-009                      0.55375058
          2.7177262e-009                    -0.052502443
          2.7194955e-009                     -0.63132854
          2.7212649e-009                      -1.1381392
          2.7230342e-009                      -1.5365088
          2.7248036e-009                      -1.8010855
          2.7265729e-009                      -1.9193395
          2.7283423e-009                      -1.8920217
          2.7301116e-009                      -1.7323315
           2.731881e-009                      -1.4639224
          2.7336504e-009                      -1.1179986
          2.7354197e-009                     -0.72983947
          2.7371891e-009                     -0.33512765
          2.7389584e-009                     0.033542056
          2.7407278e-009                      0.34962475
          2.7424971e-009                      0.59477337
          2.7442665e-009                      0.75998601
          2.7460358e-009                      0.84567896
          2.7478052e-009                      0.86073837
          2.7495745e-009                      0.82070334
          2.7513439e-009                      0.74532788
          2.7531132e-009                      0.65581354
          2.7548826e-009                      0.57204085
          2.7566519e-009                       0.5101232
          2.7584213e-009                      0.48055833
          2.7601907e-009                      0.48715507
            2.76196e-009                      0.52682189
          2.7637294e-009                      0.59022987
          2.7654987e-009                      0.66326785
          2.7672681e-009                      0.72909205
          2.7690374e-009                      0.77047394
          2.7708068e-009                      0.77215966
          2.7725761e-009                      0.72299169
          2.7743455e-009                       0.6175623
          2.7761148e-009                      0.45717123
          2.7778842e-009                      0.24994076
          2.7796535e-009                     0.010097118
          2.7814229e-009                     -0.24345659
          2.7831922e-009                     -0.48911617
          2.7849616e-009                      -0.7049122
          2.7867309e-009                     -0.87094308
          2.7885003e-009                     -0.97159664
          2.7902697e-009                     -0.99728937
