        Time / s                E-Field (X; 0 0 0.374765) [1]/real
          1.3059181e-009                               0
          1.3075775e-009                               0
          1.3092369e-009                               0
          1.3108962e-009                               0
          1.3125556e-009                               0
          1.3142149e-009                               0
          1.3158743e-009                               0
          1.3175337e-009                               0
           1.319193e-009                               0
          1.3208524e-009                               0
          1.3225118e-009                               0
          1.3241711e-009                               0
          1.3258305e-009                               0
          1.3274898e-009                               0
          1.3291492e-009                               0
          1.3308086e-009                               0
          1.3324679e-009                               0
          1.3341273e-009                               0
          1.3357867e-009                               0
           1.337446e-009                  1.1900331e-033
          1.3391054e-009                    9.62796e-033
          1.3407647e-009                  3.3305521e-032
          1.3424241e-009                  8.6935091e-032
          1.3440835e-009                  1.8411985e-031
          1.3457428e-009                   3.426448e-031
          1.3474022e-009                  6.0593239e-031
          1.3490616e-009                   1.041245e-030
          1.3507209e-009                  1.7564808e-030
          1.3523803e-009                  2.9257641e-030
          1.3540396e-009                  4.8322985e-030
           1.355699e-009                  7.9363023e-030
          1.3573584e-009                  1.2981143e-029
          1.3590177e-009                  2.1164935e-029
          1.3606771e-009                  3.4413145e-029
          1.3623365e-009                  5.5815458e-029
          1.3639958e-009                  9.0322187e-029
          1.3656552e-009                  1.4585151e-028
          1.3673145e-009                  2.3503887e-028
          1.3689739e-009                  3.7799937e-028
          1.3706333e-009                  6.0668979e-028
          1.3722926e-009                  9.7178487e-028
           1.373952e-009                  1.5534872e-027
          1.3756114e-009                  2.4784732e-027
          1.3772707e-009                  3.9464112e-027
          1.3789301e-009                    6.27138e-027
          1.3805894e-009                  9.9464424e-027
          1.3822488e-009                  1.5744095e-026
          1.3839082e-009                  2.4872207e-026
          1.3855675e-009                  3.9215601e-026
          1.3872269e-009                  6.1709568e-026
          1.3888863e-009                  9.6916184e-026
          1.3905456e-009                  1.5191172e-025
           1.392205e-009                  2.3765041e-025
          1.3938643e-009                  3.7105568e-025
          1.3955237e-009                  5.7822104e-025
          1.3971831e-009                  8.9929862e-025
          1.3988424e-009                  1.3959509e-024
          1.4005018e-009                   2.162686e-024
          1.4021612e-009                  3.3440653e-024
          1.4038205e-009                  5.1607751e-024
          1.4054799e-009                  7.9490429e-024
          1.4071392e-009                  1.2220114e-023
          1.4087986e-009                  1.8749819e-023
           1.410458e-009                  2.8713161e-023
          1.4121173e-009                  4.3886182e-023
          1.4137767e-009                    6.69481e-023
          1.4154361e-009                  1.0193258e-022
          1.4170954e-009                   1.549005e-022
          1.4187548e-009                  2.3494074e-022
          1.4204141e-009                  3.5565604e-022
          1.4220735e-009                  5.3736451e-022
          1.4237329e-009                  8.1035498e-022
          1.4253922e-009                  1.2196909e-021
          1.4270516e-009                  1.8322845e-021
          1.4287109e-009                  2.7472944e-021
          1.4303703e-009                  4.1113759e-021
          1.4320297e-009                  6.1410029e-021
           1.433689e-009                  9.1550779e-021
          1.4353484e-009                  1.3622468e-020
          1.4370078e-009                  2.0231164e-020
          1.4386671e-009                  2.9988705e-020
          1.4403265e-009                  4.4367664e-020
          1.4419858e-009                  6.5516061e-020
          1.4436452e-009                  9.6560978e-020
          1.4453046e-009                  1.4204581e-019
          1.4469639e-009                  2.0855866e-019
          1.4486233e-009                  3.0563373e-019
          1.4502827e-009                  4.4704137e-019
           1.451942e-009                   6.526309e-019
          1.4536014e-009                  9.5095768e-019
          1.4552607e-009                  1.3830196e-018
          1.4569201e-009                  2.0075625e-018
          1.4585795e-009                  2.9085957e-018
          1.4602388e-009                  4.2060178e-018
          1.4618982e-009                   6.070609e-018
          1.4635576e-009                  8.7451382e-018
          1.4652169e-009                  1.2574018e-017
          1.4668763e-009                  1.8044892e-017
          1.4685356e-009                  2.5846811e-017
           1.470195e-009                   3.695148e-017
          1.4718544e-009                  5.2726451e-017
          1.4735137e-009                  7.5092505e-017
          1.4751731e-009                  1.0674205e-016
          1.4768325e-009                  1.5144147e-016
          1.4784918e-009                  2.1444892e-016
          1.4801512e-009                  3.0309034e-016
          1.4818105e-009                  4.2755182e-016
          1.4834699e-009                  6.0196762e-016
          1.4851293e-009                   8.459104e-016
          1.4867886e-009                  1.1864285e-015
           1.488448e-009                  1.6608249e-015
          1.4901074e-009                  2.3204391e-015
          1.4917667e-009                  3.2357831e-015
          1.4934261e-009                  4.5035032e-015
          1.4950854e-009                  6.2557891e-015
          1.4967448e-009                   8.673071e-015
          1.4984042e-009                  1.2001113e-014
          1.5000635e-009                  1.6573969e-014
          1.5017229e-009                  2.2844739e-014
          1.5033823e-009                  3.1426714e-014
          1.5050416e-009                  4.3148232e-014
           1.506701e-009                  5.9125724e-014
          1.5083603e-009                  8.0860662e-014
          1.5100197e-009                  1.1036807e-013
          1.5116791e-009                  1.5034626e-013
          1.5133384e-009                  2.0440077e-013
          1.5149978e-009                  2.7733878e-013
          1.5166572e-009                  3.7555563e-013
          1.5183165e-009                  5.0754053e-013
          1.5199759e-009                  6.8453718e-013
          1.5216352e-009                  9.2140391e-013
          1.5232946e-009                  1.2377317e-012
           1.524954e-009                  1.6592927e-012
          1.5266133e-009                  2.2199125e-012
          1.5282727e-009                  2.9638841e-012
           1.529932e-009                  3.9490707e-012
          1.5315914e-009                  5.2508869e-012
          1.5332508e-009                  6.9673871e-012
          1.5349101e-009                  9.2257542e-012
          1.5365695e-009                   1.219055e-011
          1.5382289e-009                   1.607418e-011
          1.5398882e-009                  2.1150115e-011
          1.5415476e-009                   2.776955e-011
          1.5432069e-009                  3.6382346e-011
          1.5448663e-009                   4.756325e-011
          1.5465257e-009                  6.2044581e-011
           1.548185e-009                  8.0756955e-011
          1.5498444e-009                  1.0487972e-010
          1.5515038e-009                  1.3590323e-010
          1.5531631e-009                  1.7570543e-010
          1.5548225e-009                  2.2664581e-010
          1.5564818e-009                  2.9167989e-010
          1.5581412e-009                  3.7449846e-010
          1.5598006e-009                  4.7969573e-010
          1.5614599e-009                  6.1297199e-010
          1.5631193e-009                  7.8137575e-010
          1.5647787e-009                  9.9359242e-010
           1.566438e-009                  1.2602854e-009
          1.5680974e-009                  1.5944968e-009
          1.5697567e-009                  2.0121154e-009
          1.5714161e-009                  2.5324164e-009
          1.5730755e-009                  3.1786819e-009
          1.5747348e-009                  3.9789015e-009
          1.5763942e-009                  4.9665588e-009
          1.5780536e-009                  6.1814931e-009
          1.5797129e-009                  7.6708371e-009
          1.5813723e-009                  9.4900008e-009
          1.5830316e-009                  1.1703676e-008
           1.584691e-009                  1.4386803e-008
          1.5863504e-009                  1.7625459e-008
          1.5880097e-009                   2.151752e-008
          1.5896691e-009                  2.6173013e-008
          1.5913285e-009                  3.1713911e-008
          1.5929878e-009                  3.8273202e-008
          1.5946472e-009                  4.5992825e-008
          1.5963065e-009                  5.5020095e-008
          1.5979659e-009                  6.5502099e-008
          1.5996253e-009                  7.7577285e-008
          1.6012846e-009                  9.1363472e-008
           1.602944e-009                   1.069411e-007
          1.6046034e-009                   1.243304e-007
          1.6062627e-009                  1.4346079e-007
          1.6079221e-009                  1.6413036e-007
          1.6095814e-009                  1.8595297e-007
          1.6112408e-009                  2.0828986e-007
          1.6129002e-009                    2.30162e-007
          1.6145595e-009                  2.5013862e-007
          1.6162189e-009                  2.6619677e-007
          1.6178783e-009                  2.7554534e-007
          1.6195376e-009                  2.7440602e-007
           1.621197e-009                  2.5774235e-007
          1.6228563e-009                  2.1892661e-007
          1.6245157e-009                  1.4933203e-007
          1.6261751e-009                  3.7837021e-008
          1.6278344e-009                 -1.2977513e-007
          1.6294938e-009                 -3.7153935e-007
          1.6311532e-009                 -7.1017557e-007
          1.6328125e-009                 -1.1741229e-006
          1.6344719e-009                 -1.7987673e-006
          1.6361312e-009                  -2.627893e-006
          1.6377906e-009                 -3.7153899e-006
            1.63945e-009                 -5.1272533e-006
          1.6411093e-009                 -6.9439142e-006
          1.6427687e-009                 -9.2629437e-006
           1.644428e-009                 -1.2202177e-005
          1.6460874e-009                 -1.5903305e-005
          1.6477468e-009                 -2.0535977e-005
          1.6494061e-009                 -2.6302485e-005
          1.6510655e-009                 -3.3443056e-005
          1.6527249e-009                 -4.2241812e-005
          1.6543842e-009                 -5.3033492e-005
          1.6560436e-009                 -6.6210879e-005
          1.6577029e-009                 -8.2233114e-005
          1.6593623e-009                  -0.00010163479
          1.6610217e-009                  -0.00012503595
           1.662681e-009                  -0.00015315296
          1.6643404e-009                  -0.00018681028
          1.6659998e-009                  -0.00022695307
          1.6676591e-009                  -0.00027466059
          1.6693185e-009                  -0.00033116034
          1.6709778e-009                  -0.00039784294
          1.6726372e-009                  -0.00047627719
          1.6742966e-009                  -0.00056822587
          1.6759559e-009                  -0.00067566144
          1.6776153e-009                  -0.00080078116
          1.6792747e-009                  -0.00094602255
           1.680934e-009                   -0.0011140773
          1.6825934e-009                   -0.0013079042
          1.6842527e-009                     -0.00153074
          1.6859121e-009                   -0.0017861082
          1.6875715e-009                   -0.0020778251
          1.6892308e-009                   -0.0024100026
          1.6908902e-009                   -0.0027870452
          1.6925496e-009                   -0.0032136447
          1.6942089e-009                   -0.0036947671
          1.6958683e-009                   -0.0042356351
          1.6975276e-009                   -0.0048417026
           1.699187e-009                     -0.00551862
          1.7008464e-009                   -0.0062721964
          1.7025057e-009                   -0.0071083484
          1.7041651e-009                   -0.0080330417
          1.7058245e-009                   -0.0090522234
          1.7074838e-009                    -0.010171744
          1.7091432e-009                    -0.011397275
          1.7108025e-009                    -0.012734211
          1.7124619e-009                    -0.014187571
          1.7141213e-009                     -0.01576189
          1.7157806e-009                    -0.017461101
            1.71744e-009                     -0.01928842
          1.7190994e-009                    -0.021246226
          1.7207587e-009                    -0.023335955
          1.7224181e-009                    -0.025557973
          1.7240774e-009                    -0.027911471
          1.7257368e-009                    -0.030394379
          1.7273962e-009                    -0.033003278
          1.7290555e-009                    -0.035733355
          1.7307149e-009                     -0.03857834
          1.7323743e-009                     -0.04153052
          1.7340336e-009                    -0.044580741
           1.735693e-009                    -0.047718488
          1.7373523e-009                    -0.050931974
          1.7390117e-009                     -0.05420828
          1.7406711e-009                    -0.057533545
          1.7423304e-009                    -0.060893208
          1.7439898e-009                    -0.064272289
          1.7456492e-009                    -0.067655726
          1.7473085e-009                    -0.071028759
          1.7489679e-009                     -0.07437738
          1.7506272e-009                    -0.077688816
          1.7522866e-009                    -0.080952021
           1.753946e-009                    -0.084158258
          1.7556053e-009                    -0.087301679
          1.7572647e-009                    -0.090379908
           1.758924e-009                    -0.093394661
          1.7605834e-009                    -0.096352349
          1.7622428e-009                    -0.099264734
          1.7639021e-009                     -0.10214942
          1.7655615e-009                     -0.10503046
          1.7672209e-009                     -0.10793884
          1.7688802e-009                     -0.11091292
          1.7705396e-009                     -0.11399886
          1.7721989e-009                      -0.1172509
          1.7738583e-009                      -0.1207316
          1.7755177e-009                     -0.12451197
           1.777177e-009                     -0.12867166
          1.7788364e-009                     -0.13329891
          1.7804958e-009                     -0.13849052
          1.7821551e-009                      -0.1443517
          1.7838145e-009                     -0.15099592
          1.7854738e-009                     -0.15854471
          1.7871332e-009                     -0.16712746
          1.7887926e-009                     -0.17688124
          1.7904519e-009                     -0.18795061
          1.7921113e-009                     -0.20048744
          1.7937707e-009                     -0.21465092
            1.79543e-009                     -0.23060749
          1.7970894e-009                     -0.24853115
          1.7987487e-009                     -0.26860358
          1.8004081e-009                     -0.29101462
          1.8020675e-009                     -0.31596285
          1.8037268e-009                     -0.34365633
          1.8053862e-009                     -0.37431344
          1.8070456e-009                      -0.4081639
          1.8087049e-009                     -0.44544974
          1.8103643e-009                     -0.48642662
          1.8120236e-009                     -0.53136509
           1.813683e-009                      -0.5805519
          1.8153424e-009                     -0.63429103
          1.8170017e-009                      -0.6929047
          1.8186611e-009                     -0.75673445
          1.8203205e-009                     -0.82614146
          1.8219798e-009                     -0.90150722
          1.8236392e-009                     -0.98323268
          1.8252985e-009                      -1.0717382
          1.8269579e-009                      -1.1674617
          1.8286173e-009                      -1.2708568
          1.8302766e-009                      -1.3823899
           1.831936e-009                      -1.5025366
          1.8335954e-009                      -1.6317763
          1.8352547e-009                      -1.7705868
          1.8369141e-009                      -1.9194373
          1.8385734e-009                      -2.0787805
          1.8402328e-009                      -2.2490426
          1.8418922e-009                      -2.4306122
          1.8435515e-009                      -2.6238289
          1.8452109e-009                      -2.8289688
          1.8468703e-009                      -3.0462303
          1.8485296e-009                      -3.2757167
           1.850189e-009                      -3.5174182
          1.8518483e-009                      -3.7711936
          1.8535077e-009                      -4.0367478
          1.8551671e-009                      -4.3136113
          1.8568264e-009                      -4.6011164
          1.8584858e-009                      -4.8983725
          1.8601451e-009                      -5.2042409
          1.8618045e-009                      -5.5173089
          1.8634639e-009                      -5.8358659
          1.8651232e-009                      -6.1578772
          1.8667826e-009                      -6.4809579
           1.868442e-009                      -6.8023471
          1.8701013e-009                      -7.1188903
          1.8717607e-009                      -7.4270177
            1.87342e-009                      -7.7227281
          1.8750794e-009                      -8.0015765
          1.8767388e-009                      -8.2586669
          1.8783981e-009                      -8.4886536
          1.8800575e-009                      -8.6857487
          1.8817169e-009                      -8.8437345
          1.8833762e-009                      -8.9559906
          1.8850356e-009                      -9.0155293
          1.8866949e-009                      -9.0150431
          1.8883543e-009                      -8.9469693
          1.8900137e-009                      -8.8035599
           1.891673e-009                      -8.5769787
          1.8933324e-009                      -8.2594015
          1.8949918e-009                      -7.8431398
          1.8966511e-009                      -7.3207805
          1.8983105e-009                      -6.6853345
          1.8999698e-009                      -5.9304093
          1.9016292e-009                      -5.0503888
          1.9032886e-009                      -4.0406304
          1.9049479e-009                      -2.8976705
          1.9066073e-009                      -1.6194316
          1.9082667e-009                     -0.20543699
           1.909926e-009                        1.342975
          1.9115854e-009                       3.0224367
          1.9132447e-009                        4.827352
          1.9149041e-009                       6.7497114
          1.9165635e-009                       8.7789375
          1.9182228e-009                       10.901747
          1.9198822e-009                       13.102054
          1.9215416e-009                        15.36091
          1.9232009e-009                         17.6565
          1.9248603e-009                       19.964196
          1.9265196e-009                       22.256671
           1.928179e-009                       24.504072
          1.9298384e-009                       26.674278
          1.9314977e-009                       28.733221
          1.9331571e-009                       30.645304
          1.9348165e-009                       32.373888
          1.9364758e-009                       33.881845
          1.9381352e-009                       35.132202
          1.9397945e-009                        36.08884
          1.9414539e-009                       36.717264
          1.9431133e-009                       36.985411
          1.9447726e-009                       36.864492
           1.946432e-009                       36.329869
          1.9480914e-009                       35.361897
          1.9497507e-009                       33.946776
          1.9514101e-009                       32.077332
          1.9530694e-009                       29.753759
          1.9547288e-009                       26.984222
          1.9563882e-009                       23.785383
          1.9580475e-009                       20.182746
          1.9597069e-009                       16.210862
          1.9613663e-009                       11.913309
          1.9630256e-009                       7.3424707
           1.964685e-009                       2.5590798
          1.9663443e-009                      -2.3684547
          1.9680037e-009                      -7.3649737
          1.9696631e-009                      -12.349737
          1.9713224e-009                      -17.237835
          1.9729818e-009                      -21.941822
          1.9746411e-009                      -26.373502
          1.9763005e-009                      -30.445894
          1.9779599e-009                      -34.075301
          1.9796192e-009                      -37.183481
          1.9812786e-009                      -39.699804
           1.982938e-009                      -41.563372
          1.9845973e-009                      -42.725011
          1.9862567e-009                      -43.149088
           1.987916e-009                      -42.815096
          1.9895754e-009                      -41.718918
          1.9912348e-009                      -39.873747
          1.9928941e-009                      -37.310535
          1.9945535e-009                      -34.078025
          1.9962129e-009                      -30.242245
          1.9978722e-009                       -25.88548
          1.9995316e-009                      -21.104757
          2.0011909e-009                      -16.009779
          2.0028503e-009                      -10.720427
          2.0045097e-009                      -5.3637927
           2.006169e-009                    -0.070880251
          2.0078284e-009                       5.0269878
          2.0094878e-009                       9.8019222
          2.0111471e-009                       14.133275
          2.0128065e-009                       17.911394
          2.0144658e-009                       21.041188
          2.0161252e-009                       23.445352
          2.0177846e-009                        25.06716
          2.0194439e-009                       25.872683
          2.0211033e-009                        25.85234
          2.0227627e-009                       25.021697
           2.024422e-009                       23.421443
          2.0260814e-009                       21.116504
          2.0277407e-009                        18.19432
          2.0294001e-009                       14.762264
          2.0310595e-009                       10.944295
          2.0327188e-009                       6.8769548
          2.0343782e-009                       2.7047934
          2.0360376e-009                      -1.4246178
          2.0376969e-009                      -5.3658929
          2.0393563e-009                      -8.9810733
          2.0410156e-009                        -12.1447
           2.042675e-009                      -14.748526
          2.0443344e-009                      -16.705684
          2.0459937e-009                      -17.954087
          2.0476531e-009                      -18.458931
          2.0493125e-009                      -18.214148
          2.0509718e-009                       -17.24276
          2.0526312e-009                      -15.596101
          2.0542905e-009                      -13.351851
          2.0559499e-009                      -10.610963
          2.0576093e-009                      -7.4935973
          2.0592686e-009                      -4.1342047
           2.060928e-009                     -0.67598113
          2.0625874e-009                       2.7351131
          2.0642467e-009                        5.956515
          2.0659061e-009                       8.8551351
          2.0675654e-009                       11.313064
          2.0692248e-009                       13.232639
          2.0708842e-009                       14.540647
          2.0725435e-009                        15.19146
          2.0742029e-009                       15.168946
          2.0758622e-009                       14.487051
          2.0775216e-009                       13.189007
           2.079181e-009                       11.345176
          2.0808403e-009                       9.0496282
          2.0824997e-009                       6.4156106
          2.0841591e-009                       3.5701016
          2.0858184e-009                       0.6477173
          2.0874778e-009                       -2.215746
          2.0891371e-009                      -4.8898072
          2.0907965e-009                      -7.2555222
          2.0924559e-009                       -9.211124
          2.0941152e-009                      -10.676795
          2.0957746e-009                      -11.598319
           2.097434e-009                      -11.949411
          2.0990933e-009                      -11.732621
          2.1007527e-009                      -10.978765
           2.102412e-009                      -9.7449127
          2.1040714e-009                      -8.1110337
          2.1057308e-009                      -6.1754634
          2.1073901e-009                      -4.0494469
          2.1090495e-009                      -1.8510465
          2.1107089e-009                       0.3012343
          2.1123682e-009                       2.2947798
          2.1140276e-009                        4.028796
          2.1156869e-009                       5.4195308
          2.1173463e-009                        6.404488
          2.1190057e-009                       6.9454045
           2.120665e-009                       7.0298301
          2.1223244e-009                       6.6712246
          2.1239838e-009                       5.9075924
          2.1256431e-009                       4.7987301
          2.1273025e-009                       3.4222774
          2.1289618e-009                       1.8688025
          2.1306212e-009                      0.23622397
          2.1322806e-009                      -1.3761029
          2.1339399e-009                      -2.8732807
          2.1355993e-009                      -4.1703813
          2.1372587e-009                      -5.1972369
           2.138918e-009                      -5.9022326
          2.1405774e-009                      -6.2548952
          2.1422367e-009                       -6.247141
          2.1438961e-009                      -5.8931133
          2.1455555e-009                      -5.2276273
          2.1472148e-009                      -4.3033438
          2.1488742e-009                      -3.1868905
          2.1505336e-009                       -1.954194
          2.1521929e-009                     -0.68533832
          2.1538523e-009                      0.54071959
          2.1555116e-009                       1.6512248
           2.157171e-009                       2.5841583
          2.1588304e-009                       3.2919383
          2.1604897e-009                       3.7440542
          2.1621491e-009                       3.9284711
          2.1638085e-009                       3.8517374
          2.1654678e-009                       3.5378163
          2.1671272e-009                       3.0257549
          2.1687865e-009                       2.3663699
          2.1704459e-009                       1.6181972
          2.1721053e-009                      0.84300418
          2.1737646e-009                      0.10120328
           2.175424e-009                     -0.55250134
          2.1770834e-009                      -1.0729258
          2.1787427e-009                      -1.4274145
          2.1804021e-009                      -1.5978363
          2.1820614e-009                      -1.5814418
          2.1837208e-009                      -1.3905442
          2.1853802e-009                      -1.0510684
          2.1870395e-009                     -0.60009468
          2.1886989e-009                    -0.082599067
          2.1903582e-009                      0.45233742
          2.1920176e-009                       0.9555459
           2.193677e-009                       1.3817027
          2.1953363e-009                       1.6928858
          2.1969957e-009                       1.8614823
          2.1986551e-009                       1.8722195
          2.2003144e-009                       1.7231705
          2.2019738e-009                        1.425681
          2.2036331e-009                       1.0032408
          2.2052925e-009                      0.48940189
          2.2069519e-009                    -0.075080199
          2.2086112e-009                     -0.64564046
          2.2102706e-009                      -1.1775452
            2.21193e-009                      -1.6294883
          2.2135893e-009                      -1.9668613
          2.2152487e-009                      -2.1644333
           2.216908e-009                      -2.2082248
          2.2185674e-009                      -2.0964373
          2.2202268e-009                      -1.8393892
          2.2218861e-009                      -1.4584815
          2.2235455e-009                     -0.98428513
          2.2252049e-009                     -0.45391416
          2.2268642e-009                      0.09208354
          2.2285236e-009                      0.61303898
          2.2301829e-009                       1.0714013
          2.2318423e-009                       1.4356464
          2.2335017e-009                       1.6826265
           2.235161e-009                       1.7991741
          2.2368204e-009                       1.7828432
          2.2384798e-009                       1.6417443
          2.2401391e-009                       1.3935085
          2.2417985e-009                       1.0634964
          2.2434578e-009                      0.68242829
          2.2451172e-009                      0.28365825
          2.2467766e-009                    -0.099672465
          2.2484359e-009                     -0.43736203
          2.2500953e-009                     -0.70452655
          2.2517547e-009                     -0.88342279
           2.253414e-009                     -0.96457178
          2.2550734e-009                     -0.94711926
          2.2567327e-009                     -0.83844214
          2.2583921e-009                     -0.65306464
          2.2600515e-009                     -0.41099939
          2.2617108e-009                     -0.13568536
          2.2633702e-009                      0.14827084
          2.2650296e-009                      0.41733179
          2.2666889e-009                      0.65104208
          2.2683483e-009                      0.83364107
          2.2700076e-009                      0.95513968
           2.271667e-009                       1.0117896
          2.2733264e-009                       1.0059327
          2.2749857e-009                      0.94528171
          2.2766451e-009                      0.84171974
          2.2783045e-009                      0.70975213
          2.2799638e-009                      0.56478868
          2.2816232e-009                      0.42144242
          2.2832825e-009                      0.29201949
          2.2849419e-009                      0.18534024
          2.2866013e-009                      0.10600039
          2.2882606e-009                     0.054131423
            2.28992e-009                      0.02566415
          2.2915794e-009                     0.013049744
          2.2932387e-009                    0.0063472336
          2.2948981e-009                   -0.0054386257
          2.2965574e-009                    -0.032920723
          2.2982168e-009                    -0.084961306
          2.2998762e-009                     -0.16752225
          2.3015355e-009                     -0.28284566
          2.3031949e-009                     -0.42903772
          2.3048542e-009                     -0.60009741
          2.3065136e-009                     -0.78638731
           2.308173e-009                      -0.9754943
          2.3098323e-009                      -1.1533865
          2.3114917e-009                      -1.3057435
          2.3131511e-009                      -1.4193271
          2.3148104e-009                      -1.4832463
          2.3164698e-009                      -1.4899895
          2.3181291e-009                      -1.4361335
          2.3197885e-009                       -1.322676
          2.3214479e-009                      -1.1549651
          2.3231072e-009                     -0.94222987
          2.3247666e-009                     -0.69676741
           2.326426e-009                     -0.43289129
          2.3280853e-009                     -0.16575538
          2.3297447e-009                     0.089840573
           2.331404e-009                      0.32056361
          2.3330634e-009                      0.51546774
          2.3347228e-009                      0.66663213
          2.3363821e-009                      0.76948202
          2.3380415e-009                      0.82280074
          2.3397009e-009                      0.82846104
          2.3413602e-009                      0.79090516
          2.3430196e-009                      0.71644464
          2.3446789e-009                      0.61248725
          2.3463383e-009                      0.48679522
          2.3479977e-009                      0.34684318
           2.349657e-009                      0.19931499
          2.3513164e-009                     0.049781965
          2.3529758e-009                    -0.097403882
          2.3546351e-009                     -0.23900687
          2.3562945e-009                     -0.37264865
          2.3579538e-009                     -0.49645734
          2.3596132e-009                     -0.60868109
          2.3612726e-009                     -0.70732771
          2.3629319e-009                     -0.78989593
          2.3645913e-009                     -0.85324573
          2.3662507e-009                     -0.89362665
            2.36791e-009                     -0.90686133
          2.3695694e-009                     -0.88867245
          2.3712287e-009                     -0.83512739
          2.3728881e-009                     -0.74313917
          2.3745475e-009                     -0.61094932
          2.3762068e-009                     -0.43853021
          2.3778662e-009                      -0.2278652
          2.3795256e-009                     0.016931519
          2.3811849e-009                      0.28968599
          2.3828443e-009                      0.58242661
          2.3845036e-009                      0.88581135
           2.386163e-009                       1.1896781
          2.3878224e-009                       1.4836769
          2.3894817e-009                       1.7579273
          2.3911411e-009                       2.0036196
          2.3928005e-009                       2.2135013
          2.3944598e-009                       2.3822164
          2.3961192e-009                       2.5064891
          2.3977785e-009                       2.5851293
          2.3994379e-009                        2.618851
          2.4010973e-009                       2.6099348
          2.4027566e-009                       2.5618011
           2.404416e-009                       2.4785589
          2.4060753e-009                       2.3645563
          2.4077347e-009                       2.2239698
          2.4093941e-009                       2.0604752
          2.4110534e-009                       1.8770527
          2.4127128e-009                       1.6759369
          2.4143722e-009                       1.4586954
          2.4160315e-009                       1.2264088
          2.4176909e-009                      0.97992879
          2.4193502e-009                      0.72017758
          2.4210096e-009                       0.4484436
           2.422669e-009                      0.16663389
          2.4243283e-009                     -0.12254151
          2.4259877e-009                     -0.41547455
          2.4276471e-009                     -0.70767575
          2.4293064e-009                      -0.9939012
          2.4309658e-009                      -1.2683682
          2.4326251e-009                      -1.5250298
          2.4342845e-009                        -1.75789
          2.4359439e-009                      -1.9613363
          2.4376032e-009                      -2.1304501
          2.4392626e-009                      -2.2612612
           2.440922e-009                      -2.3509344
          2.4425813e-009                      -2.3978893
          2.4442407e-009                      -2.4018445
             2.4459e-009                      -2.3637819
          2.4475594e-009                      -2.2858383
          2.4492188e-009                      -2.1711616
          2.4508781e-009                       -2.023754
          2.4525375e-009                      -1.8482992
          2.4541969e-009                      -1.6499756
          2.4558562e-009                      -1.4342775
          2.4575156e-009                      -1.2068643
          2.4591749e-009                     -0.97343959
          2.4608343e-009                     -0.73963998
          2.4624937e-009                     -0.51092425
           2.464153e-009                      -0.2924671
          2.4658124e-009                    -0.089057553
          2.4674718e-009                     0.095002986
          2.4691311e-009                      0.25600374
          2.4707905e-009                      0.39092688
          2.4724498e-009                      0.49754408
          2.4741092e-009                      0.57450634
          2.4757686e-009                      0.62141499
          2.4774279e-009                      0.63885392
          2.4790873e-009                      0.62837471
          2.4807467e-009                      0.59244246
           2.482406e-009                      0.53435215
          2.4840654e-009                      0.45810552
          2.4857247e-009                      0.36824585
          2.4873841e-009                      0.26966269
          2.4890435e-009                      0.16738714
          2.4907028e-009                     0.066387431
          2.4923622e-009                     -0.02863405
          2.4940216e-009                     -0.11342797
          2.4956809e-009                     -0.18435128
          2.4973403e-009                      -0.2384846
          2.4989996e-009                     -0.27372609
           2.500659e-009                     -0.28885865
          2.5023184e-009                     -0.28357551
          2.5039777e-009                     -0.25845931
          2.5056371e-009                     -0.21493176
          2.5072965e-009                     -0.15519105
          2.5089558e-009                     -0.08212682
          2.5106152e-009                   0.00080351171
          2.5122745e-009                      0.08972632
          2.5139339e-009                      0.18050933
          2.5155933e-009                      0.26892795
          2.5172526e-009                      0.35085326
           2.518912e-009                      0.42245594
          2.5205713e-009                      0.48039736
          2.5222307e-009                         0.52199
          2.5238901e-009                      0.54533617
          2.5255494e-009                      0.54944748
          2.5272088e-009                      0.53431704
          2.5288682e-009                      0.50091002
          2.5305275e-009                      0.45108326
          2.5321869e-009                      0.38745903
          2.5338462e-009                       0.3132583
          2.5355056e-009                      0.23208192
           2.537165e-009                      0.14764431
          2.5388243e-009                     0.063501585
          2.5404837e-009                    -0.017190689
          2.5421431e-009                    -0.091880154
          2.5438024e-009                     -0.15877666
          2.5454618e-009                     -0.21694343
          2.5471211e-009                     -0.26629848
          2.5487805e-009                     -0.30753448
          2.5504399e-009                     -0.34197667
          2.5520992e-009                     -0.37139065
          2.5537586e-009                     -0.39774161
           2.555418e-009                     -0.42292721
          2.5570773e-009                     -0.44852534
          2.5587367e-009                     -0.47558034
           2.560396e-009                     -0.50443608
          2.5620554e-009                     -0.53462828
          2.5637148e-009                     -0.56485935
          2.5653741e-009                     -0.59305992
          2.5670335e-009                      -0.6165137
          2.5686929e-009                     -0.63202728
          2.5703522e-009                     -0.63615343
          2.5720116e-009                     -0.62546942
          2.5736709e-009                     -0.59687454
          2.5753303e-009                     -0.54785528
          2.5769897e-009                     -0.47670612
           2.578649e-009                     -0.38272294
          2.5803084e-009                     -0.26636488
          2.5819678e-009                     -0.12934555
          2.5836271e-009                     0.025375994
          2.5852865e-009                      0.19368476
          2.5869458e-009                      0.37045076
          2.5886052e-009                      0.54972471
          2.5902646e-009                      0.72500456
          2.5919239e-009                      0.88955705
